,X,Y,Class
318,0.03530534996542582,0.5473083080239001,1
319,-0.2792613937865089,0.3423079484109888,1
320,-0.548364295789116,-0.7788343548997311,0
321,0.3285040747087548,-0.6458992275214899,1
322,-0.44466359250321236,0.1320453851832687,0
323,0.2810161715081179,-0.20445147242601622,1
324,-0.7615159458450651,-0.3390913259232788,0
325,0.6117362058995541,-0.3872076097661991,1
326,0.31860385416503734,-0.8931123795095766,0
327,-0.010380744354674313,-0.6180980133181634,0
328,-0.7435390529493083,0.3252677847321352,0
329,0.8139570610210851,-0.13130944090665814,1
330,0.03823014092496124,-0.01933496081864595,1
331,0.08916929942058661,-0.9901564949889408,0
332,-0.9099548582437821,0.41286318311978004,1
333,-0.8934583025606055,-0.3335150881913612,0
334,0.7759628486102177,0.12140470582319726,1
335,-0.5825973103077154,0.23111860310580867,1
336,0.40676150511469755,0.4127963501053005,0
337,-0.5433659103284342,0.5124889282393625,0
338,-0.5004641248343675,-0.5517907500528749,1
339,-0.1291632111993219,-0.2623948855864001,1
340,-0.45009955761776804,-0.5024453249418372,1
341,-0.04529962606621623,0.3117256597845074,0
342,-0.7359185596067839,0.0625710533204298,1
343,-0.47928592216787796,-0.09328762798177519,0
344,0.7652145614417287,0.2442151654519757,1
345,-0.8347034946235768,0.32440923935543614,0
346,0.6970175969422023,0.17105104739243712,0
347,-0.6473755826113611,-0.35145530397682595,1
348,-0.43690259786532526,0.27232508572645564,1
349,-0.3896025845391367,-0.017839019769282774,0
350,-0.7526130678802234,0.5770020878223318,1
351,0.8181812092717966,-0.1572439161829333,1
352,-0.12180720907282529,-0.6240337357770311,1
353,0.6246914923873114,0.11625089555692629,0
354,-0.9850309374150042,0.14852570357680386,1
355,-0.8162155697229032,0.2888538232760902,0
356,0.1205068288508077,0.820822782865961,0
357,0.11460865914049241,0.5335629879740102,1
358,0.2762304311130547,-0.842243327499083,1
359,-0.2105889711624393,-0.3827457851594235,0
360,0.6650919388783343,0.031518188638930925,0
361,-0.373727760352423,0.37510437738870234,1
362,-0.3187554621590407,0.25268484943642405,0
363,0.8529796848945688,-0.08221867882245924,1
364,-0.43436041797706315,0.2668038309263117,1
365,0.6362241230745749,-0.7250638366272799,0
366,-0.1872803399286092,0.6062638888312109,1
367,0.18784865321553293,-0.46314535109033667,0
368,-0.7222370210248955,-0.13495488812493286,1
369,-0.07692793527119646,0.2112727530992596,0
370,-0.08344253075875874,-0.16530264560970903,1
371,-0.6888618169361846,-0.29856320754052207,1
372,-0.13279749651262024,-0.0884987639764074,1
373,-0.5440273560242421,-0.18129545728816576,1
374,-0.5802183644232745,0.539664779494935,0
375,-0.08260781280303046,0.8870958251796535,1
376,0.15847899289652742,-0.8615083603473558,1
377,0.6215920059790722,0.5511935623773707,1
378,-0.61054285434239,0.6148841174252714,0
379,0.30212665989351856,0.6736185553295855,0
380,0.5296110248808448,0.5964635041667323,0
381,-0.09688648816972924,0.6001739024715635,1
382,0.44331731802917224,-0.6234356409566361,1
383,-0.21807682377810814,-0.7113899921766864,1
384,-0.025617819472006892,0.3186570169013128,0
385,-0.1539346439667433,0.16861573428532808,0
386,-0.022828895182960118,-0.17333837398585059,1
387,-0.8455914848483383,-0.20569421315590658,0
388,-0.7724883919361524,-0.628721875830193,0
389,-0.45770432998868804,-0.16745124652044924,0
390,0.5546041954889928,0.15484633232495976,0
391,-0.8632878820631775,-0.17033775007822885,0
392,0.7133753357123054,0.480399430145858,1
393,0.25002195666348737,0.7479001700650815,0
394,-0.7786119040162491,-0.4907371581963499,0
395,0.7057176741435409,-0.4154721308762015,1
396,-0.08080144083452091,-0.2779921063212291,1
397,-0.6201310125541347,0.131343358468291,1
398,0.7667529787510344,-0.6408612771172261,0
399,-0.2875019318296227,-0.9085375664518667,0
400,-0.09676644109579516,-0.36816400768407126,0
401,0.4865210211814189,0.3840100290209906,0
402,-0.009702911812552482,-0.9339664873071758,0
403,0.16780072941709306,0.1886432132818922,0
404,-0.6716430642091271,-0.3360831815351715,1
405,0.31435660619175615,-0.8228327277027607,1
406,0.8312989799369638,-0.024160265465744672,1
407,-0.4153550444457994,-0.14274566969829516,0
408,-0.24420644090455268,-0.8320947557225397,0
409,0.0640124456156171,-0.3004187162244475,1
410,-0.35591048047354296,-0.8129860368173639,0
411,-0.5979106270434428,-0.6681295699170849,0
412,-0.41607182231434703,0.5572962368312704,0
413,0.29078087799086433,-0.5427583519840412,0
414,0.29491336937988927,-0.4654564330313356,0
415,-0.2684081786266265,-0.440858899485792,0
416,-0.5463031336231757,-0.5845369834401271,1
417,-0.47835207065479607,0.32554805465586767,1
418,0.26693247973460066,-0.3227207381796868,1
419,-0.3072472948484832,0.09917166677228512,0
420,0.7345088445758977,-0.3606903499056493,1
421,0.5270026275757638,-0.008820540293263929,0
422,0.7646770993232488,0.2665309923631338,1
423,-0.6332189615800952,-0.5350848424338922,0
424,0.814106258402943,-0.154573875643107,1
425,-0.5067239458151239,-0.7718744963253568,0
426,0.8375127495218857,0.38848195086401066,1
427,-0.4142934679716089,0.38685877668923296,1
428,0.7034752490974738,-0.4348318532007401,1
429,0.8222298989509201,-0.5139241687233224,0
430,0.056031313386547564,0.9935202273186736,1
431,0.4543088394275865,0.4902346423034316,0
432,-0.13938156343401656,-0.6916850029785405,1
433,0.7279159050717163,-0.3054203623146921,1
434,0.22364993641691236,0.5442226464223144,1
435,-0.6813243765308798,0.06600276299499697,1
436,0.4431866378530468,0.22523349385924327,1
437,-0.4512605372320614,0.4508091075914312,1
438,-0.08998343370940756,-0.8376978165472051,1
439,0.39405888254097926,-0.7968951370428113,1
440,0.5486495621808618,-0.5953004780998206,1
441,0.8751687167239962,0.36863076006545237,1
442,-0.5469746467741747,-0.136812563745986,1
443,-0.622736857653062,-0.11482227787049104,1
444,0.513249778823105,0.7618170885318521,1
445,0.9012795523824344,-0.3497328955656244,1
446,0.36284845525531356,-0.6665835592174061,1
447,-0.18924985868157343,-0.6162259308795395,1
448,-0.0707214820134137,0.33336403855307173,0
449,-0.4443677030794075,0.2901393650337393,1
450,0.23817593896024414,0.09291037667152277,0
451,0.9042021435460778,0.31966115241091236,1
452,-0.16300916411667038,-0.17081477889779378,1
453,0.43510673291370705,-0.6607379925678206,1
454,-0.6384330548939474,-0.33666592198363726,1
455,0.41811057996858114,-0.08488549051775775,1
456,-0.8895806626764564,-0.052930630016263046,0
457,0.6194066185864319,-0.38347507870952385,1
458,0.18704410587830844,0.7584915401717741,0
459,0.5657997813190996,-0.405010574641548,0
460,-0.438747620630499,0.7443489432876397,0
461,0.20509135214277524,0.03315514561013748,0
462,-0.04329463955718553,-0.7883037337595888,1
463,0.9010492519167713,0.3063195986255392,1
464,0.14091851556610702,-0.6705683541027954,1
465,-0.9049831488783069,0.004419763095166473,0
466,-0.30050088233005434,0.39113743336850665,1
467,-0.9105485744914018,-0.09995806955211832,0
468,0.3419589920981653,-0.6783306782522032,1
469,-0.19886774811723557,-0.04872002556114517,1
470,0.41352506449976034,-0.5862005297285945,1
471,-0.21757983438949463,-0.31065456165141586,0
472,0.5680271781241443,-0.2188114778275154,0
473,-0.24383913081813172,0.5739707553534387,1
474,0.8184802533570945,0.150778621177957,1
475,0.5434751439085738,-0.775157730870323,0
476,0.003360801288814096,0.2357559344911266,0
477,0.3478023117851493,0.3781319445883733,1
478,0.6129554384099977,0.5565666469907583,1
479,-0.8256010308649202,0.06596544841369259,0
480,0.26283047173543084,0.623091923383622,0
481,0.42026546967582273,0.30495187596786305,1
482,0.9371155961644221,-0.021921906027727495,1
483,-0.14514608169019452,-0.8898330387258201,0
484,-0.4256253139147446,0.22962030832321131,1
485,0.5863150768310006,-0.5928666380080724,1
486,0.19216827333552935,0.049277922575638615,0
487,0.7377369545183302,-0.39551185543226386,1
488,-0.5130301268360405,-0.6012706708737043,1
489,-0.03816383070594886,-0.7077980440300867,1
490,0.29460815311161914,0.8804647282828885,1
491,-0.06382563263357006,0.9313640408020273,1
492,0.322876847502808,0.1541812114361298,1
493,-0.3003878162403597,0.5944270411120866,0
494,0.6370502475865708,0.032870930107743564,0
495,-0.09741072381957676,-0.11201126320851072,1
496,0.1259966766648656,-0.04408990184143748,1
497,0.02617654804260322,0.6270287935673906,0
498,-0.2557258359685796,0.7942784150360184,0
499,-0.43075574546003004,0.5781323882666108,0
500,-0.09924234231110472,-0.08669424332959765,1
501,-0.6165580556844923,-0.3678529187437008,1
502,-0.2968808911947124,-0.3485540526225295,0
503,0.028455172993622442,-0.6850976133707566,1
504,0.07362832864503925,-0.25985598753903344,1
505,-0.7273274046842658,-0.1307303602066162,1
506,-0.30051431603486645,0.7133870053369707,0
507,0.5442305377652604,0.6544780709955187,1
508,0.5905017048551722,-0.11244562318346363,0
509,-0.25738090429647786,-0.11330864847856649,1
510,-0.6391263972488601,0.7652297881500788,1
511,-0.5275804604490671,0.010674526704691696,1
512,0.49183628571190857,-0.04487139576641348,0
513,-0.739686884044377,0.6466186517412154,1
514,-0.23807655499250815,0.25895969668211094,0
515,0.08143509187032348,0.6005519050366529,1
516,-0.06921992253849035,-0.746457405287314,1
517,-0.08788850038465285,0.634629866211367,0
518,0.10079046101882162,0.9227058756214177,1
519,0.8017737344522162,-0.12632147318228978,1
520,0.12865055376262366,-0.6999716005311472,1
521,0.1778422930060968,0.15336897508793237,0
522,0.5252531731218163,-0.5071134783348141,1
523,0.3153479235314483,-0.3259167770290378,0
524,0.09724655550121492,-0.8700382484880442,1
525,0.14808317834015666,-0.0715978159643121,1
526,-0.22629077517876653,-0.7618265648739263,1
527,-0.009407828827743943,0.3688175008791751,0
528,0.5151511584586665,0.33692509220390104,0
529,0.09839041785910421,-0.23225937763139679,1
530,-0.4503573514320172,0.7588610715532759,0
531,-0.11055571334343882,-0.9843917522085749,0
532,-0.27245248266461014,0.7791843262895528,0
533,0.06358323914480589,-0.9068137328431842,0
534,0.3144749493244889,-0.8794132097310732,0
535,-0.3953615784735679,0.49840285102154636,1
536,-0.11134509608485178,-0.8482379541463827,1
537,0.0006972446011609745,-0.023770242914427163,1
538,-0.5906032544226573,-0.3912719448836017,1
539,0.8581222059825145,-0.4958062241216911,0
540,-0.6929131907134526,-0.2378776333318502,1
541,-0.22741987899001292,-0.6763056069682121,1
542,0.2555169077798283,-0.08786900159182488,1
543,0.9133527033741716,0.07250152925115076,1
544,-0.39022387375522105,0.6477386503485562,0
545,-0.43815141882925385,0.5162942206082297,1
546,0.5543146946526997,0.4793052253256223,0
547,0.585038990247602,-0.5900250200911459,1
548,-0.36204414027963916,-0.4902072275293448,1
549,0.821046789077649,-0.08341990583412467,1
550,0.8476003874909877,0.30938118472757753,1
551,0.9769901012067949,-0.19265798504896645,0
552,-0.633834647986074,-0.6743679389493176,0
553,0.9415219365180251,-0.014684778532442837,1
554,-0.3924424500043486,0.49760956165328507,1
555,0.7514298072389192,-0.23154500116548424,1
556,-0.023894160943748088,-0.04763095943355069,1
557,-0.19589944464146533,-0.12144220427474517,1
558,-0.0009738840726786383,0.17413800474079652,0
559,0.3115256549118124,-0.14584162863234282,1
560,0.7518044291995615,0.5010191636352994,1
561,-0.4285162805263308,-0.19772142848685906,0
562,-0.6000844297318092,-0.5276781406333076,1
563,-0.5210349187643872,0.25454260808315726,1
564,-0.5746493300251239,-0.42882378639839747,1
565,0.49138180173185564,0.45001774352495133,0
566,-0.3151297457662257,-0.6799387992300352,1
567,0.1418977083848278,-0.5266891162156545,0
568,-0.39535987709076187,0.4361387380576121,1
569,0.9372641333263091,-0.34212990226243983,0
570,-0.6632991687190087,0.3034149274930942,0
571,-0.1783719224777039,0.17149939714176216,0
572,0.517884599866824,-0.014715151778984054,0
573,0.6023865866440397,0.13466510949406546,0
574,-0.30615891630590764,-0.17545695244733178,0
575,-0.37739249027674215,0.05567438411636394,0
576,0.004763928764194601,-0.3849430115411186,0
577,0.6618300007716272,-0.664526173935554,0
578,0.25977651188531564,0.7596963612295833,0
579,-0.4452028490339939,-0.30000070053616923,0
580,-0.6607700363437277,-0.5366387049815463,0
581,0.13525205083548344,0.012484632032153331,0
582,-0.809127087507501,-0.13438349920383852,0
583,-0.2005960599459513,-0.9110839477638504,0
584,0.562377341016927,0.14743410401378929,0
585,-0.5687505872953905,0.5350893667197844,0
586,0.5415973426186549,0.301469515468661,0
587,0.6778483141263261,-0.057707993628514934,0
588,-0.595057646365247,-0.7010773320869166,0
589,0.21789505414267646,-0.3642463087369554,0
590,0.6147823400250264,0.3396710718358279,0
591,-0.2819441078707454,-0.3977556334419915,0
592,0.24951734311630547,-0.3921589038699479,0
593,0.5607925683315388,0.18161475671699193,0
594,-0.024259725535763745,0.7791694335442854,0
595,-0.21528398827363246,-0.23835641249417153,0
596,0.6206322606652271,0.24498763654811886,0
597,0.17143713165007024,0.006437579880417304,0
598,0.1088653853505235,-0.5455802409932895,0
599,-0.8823385390775773,0.2865457796055392,0
